,gene_heritability_correlation
RP11-706O15.5,0
RP11-733O18.1,-0.0548670142250116
NLGN4X,0
PUDP,0.0457032849124948
STS,0.0154765360499672
PNPLA4,-0.0436741068311094
ANOS1,-0.000903129554608151
FAM9B,-0.0574758718227901
TBL1X,-0.000510909421954868
GPR143,-0.0377401007227267
SHROOM2,-0.0358658976138664
CLDN34,0
WWC3,0.00978448591873923
CLCN4,-0.0320904009200776
MID1,-0.0866749951009071
RP11-120D5.1,0.0393761819907954
HCCS,-0.0287148364022205
ARHGAP6,0.01195147542977
MSL3,0.0687150243752206
FRMPD4,0
PRPS2,0.0272168712202379
TLR7,0.0317592976047467
TLR8,0.058489159921707
TMSB4X,0.323939210824419
FAM9C,-0.038931132072682
TCEANC,0.0349248280926181
RAB9A,0.100246407133282
TRAPPC2,0.0529175027972984
OFD1,-0.0262870926670682
GPM6B,-0.0302035703752111
GEMIN8,0.0512563258894625
FANCB,0.0330262286450536
MOSPD2,0.0447486952552639
ASB9,-0.0368519672892087
ASB11,0
PIGA,0.00275582365248158
FIGF,-0.0157630733363694
PIR,0.0104874199048347
BMX,-0.0173635584237776
ACE2,-0.0270711419475438
TMEM27,-0.0579839608572866
CA5B,0.0907958170404191
INE2,0
ZRSR2,0.0800310820992266
AP1S2,0.135036941126117
CTPS2,-0.0233995030195284
SYAP1,-0.00749002292753095
TXLNG,0.0017965044790212
RBBP7,0.0384418024415871
REPS2,0.0621975623481783
NHS,0.0277262338362536
SCML1,-0.101788509152091
RAI2,-0.000738662323957116
SCML2,0
CDKL5,0.0699483243629882
PHKA2,-0.0277013067303188
ADGRG2,0.0271593396291836
PDHA1,0.0248053210895353
MAP3K15,0
SH3KBP1,0.0647864136006564
CXorf23,-0.0417062567515778
MAP7D2,0
EIF1AX,-0.0539388800904447
RPS6KA3,-0.01745975592792
CNKSR2,-0.0120277796644324
MBTPS2,-0.091163520832202
YY2,-0.0135551078432267
SMS,0.100928534856281
PRDX4,-0.00150800516260461
ACOT9,0.0503214084847726
RP13-314C10.5,0.0668336613169793
SAT1,0.229787291903455
APOO,5.25727462096198e-05
KLHL15,-0.00936120800588934
EIF2S3,0.134972108963547
ZFX,-0.033981166738402
PDK3,0.0624853131439814
POLA1,0.00374616020194948
CXorf21,0.0395903360171595
GK,-0.0105933287535942
TAB3,-0.0133249046488211
DMD,-0.0133219255070198
TMEM47,-0.0697523389420258
PRRG1,-0.0303289800901703
LANCL3,-0.0169865532875895
XK,-0.00679882212944813
CYBB,0.225287308867813
DYNLT3,-0.00975488516168752
SYTL5,-0.0249287984514443
SRPX,-0.0144964471913346
RP13-43E11.1,0
RPGR,-0.00751115699218129
OTC,-0.0890951241624874
TSPAN7,-0.0869070013411222
MID1IP1,0.0151360979553044
BCOR,-0.00586538831008033
ATP6AP2,0.0435490752822226
CXorf38,0.0821707227338296
MED14,-0.0503490615459207
MED14OS,0.00432942415903156
USP9X,-0.0460897339823937
DDX3X,0.0632162603903511
CASK,0.0543544035702193
GPR34,0.199522552269258
GPR82,0.00512778287384356
MAOA,-0.0601936038788
MAOB,-0.16880494672207
EFHC2,-0.0126083948847929
FUNDC1,0.065746732804357
KDM6A,-0.00794872382881457
CXorf36,-0.0302826241926605
LINC01204,-0.0153645583660047
MIR222HG,0.00826170331804074
RP6-99M1.3,0.0681356597928268
LINC01186,-0.00912997511064841
KRBOX4,-0.029322576132334
ZNF674,0.00386112349624689
ZNF674-AS1,0.0278823462508398
CHST7,0.0352676553039739
SLC9A7,-0.0167356152706244
RP2,0.0172911283477713
LINC01545,-0.025874569030469
JADE3,-0.049808077106314
RGN,-0.0861753035768109
NDUFB11,-0.0253587492240437
RBM10,-0.0213059257546941
UBA1,0.0604735320058856
CDK16,-0.0489741836149148
USP11,0.0214397353093143
ZNF41,-0.0165407121917763
LINC01560,-0.00601666892742315
ARAF,0.0312679518345732
SYN1,-0.0302039313672974
TIMP1,0.0431890633741155
CFP,0.205611588604674
ELK1,0.0317761202752315
UXT,0.115567152177313
UXT-AS1,0
AL022578.1,0
ZNF81,0.0266160569519653
ZNF182,-0.0545209119621464
ZNF630,0.00705873198889419
ZNF630-AS1,0
SLC38A5,-0.0153916923480684
FTSJ1,0.00947755774055387
AF196972.9,0.0230110646381867
PORCN,0.0302206462658303
EBP,-0.106960336139298
TBC1D25,0.021281103718097
RP11-1148L6.9,-0.0335022216538818
RBM3,0.151360760532819
WDR13,0.0120140414115303
WAS,0.0807830751882699
SUV39H1,0.116133272397792
GLOD5,0.00808649610893797
GATA1,0.00681326311447538
HDAC6,-0.0374487539352918
ERAS,0
PCSK1N,0.0435802750851986
TIMM17B,-0.026447208273522
PQBP1,0.0617207893344463
SLC35A2,-0.0528557116332738
PIM2,0.111420255608536
OTUD5,0.0643616846460792
KCND1,0.0195724593495469
GRIPAP1,0.0375915909928889
TFE3,0.016165876484653
CCDC120,-0.0340322572792806
PRAF2,0.0211769313387631
WDR45,-0.0197514205056787
GPKOW,0.0122128157151746
MAGIX,-0.0252919240096246
PLP2,0.0919681516867744
PRICKLE3,0.0293171339425634
SYP,0.037831059068551
CACNA1F,0
CCDC22,0.0066955054463675
FOXP3,-0.0160897680490166
PPP1R3F,0.0176497915347381
LL0XNC01-7P3.1,-0.00395476865891061
PAGE1,0.0235040621516543
USP27X-AS1,0
USP27X,-0.0108351225825915
CLCN5,-0.093857754496919
CCNB3,0.0165696477016255
DGKK,-0.00409993713386752
SHROOM4,-0.034550414512809
NUDT10,-0.0520048445209463
NUDT11,0
GSPT2,-0.0222866254131659
MAGED1,-0.0694136322538043
XAGE3,-0.0141149748028847
GPR173,0.0174397282361169
TSPYL2,0.0524049192655249
KANTR,0
RP11-258C19.7,-0.0473906477245391
KDM5C,-0.0405912026083322
IQSEC2,0.00627419131271081
SMC1A,0.021891217766513
RIBC1,0.00408023636478864
HSD17B10,-0.0334825530282938
HUWE1,-0.00373225487652011
PHF8,-0.0250248399174913
FAM120C,0.0401658444197836
WNK3,-0.0446845232694565
TSR2,-0.0288183321348959
FGD1,-0.0172889544132123
GNL3L,-0.0309769957278328
MAGED2,-0.0172298826165253
TRO,0.0319323914908752
PFKFB1,-0.0665646791404636
APEX2,0.0246877716201563
ALAS2,0.00766682787426254
PAGE2B,-0.00360919549664543
FAM104B,-0.00852945762542821
MTRNR2L10,-0.0201969902550945
PAGE5,0.0315551791331394
MAGEH1,-0.0350843580442954
USP51,0.00638665767085142
RRAGB,-0.00643312755940445
RP13-188A5.1,0.0148463503997954
KLF8,-0.0642756378969209
UBQLN2,-0.0184740148148891
LINC01420,0.0795874998630765
RP11-445O16.3,0
SPIN3,-0.0376104203096131
SPIN2B,-0.0304531088251026
RP3-323P24.3,0
SPIN2A,-0.00690364647542535
FAAH2,-0.00222246437668844
ZXDB,-0.0106934234159488
ZXDA,-0.0117723471680055
SPIN4,0.00863066996072566
SPIN4-AS1,0
ARHGEF9,-0.000854112986183583
AMER1,-0.00447255339988825
MTMR8,0.0515472967682169
ZC4H2,-0.0340175554625599
ZC3H12B,-0.0139924607579283
LAS1L,-0.00783301756493689
MSN,0.135703547985559
RP6-159A1.4,0.093982495043907
VSIG4,0.290436029995512
HEPH,0.00167551327941744
EDA2R,-0.00697177109515836
AR,-0.145727303605863
OPHN1,0.0572311549912366
YIPF6,-0.0576314718885867
STARD8,0.00633407910588855
EFNB1,-0.105123282187867
PJA1,0.0517910405622036
FAM155B,-0.0119311314674797
EDA,-0.000874870265407583
OTUD6A,0
IGBP1,0.106209039852245
PDZD11,0.0659240035102215
KIF4A,-0.000611711059458513
DLG3,0.00109752623549555
TEX11,-0.0155250690229588
SNX12,-0.0519103236219607
FOXO4,-0.000226735141800817
CXorf65,-0.0132832092961573
IL2RG,0.0838558629824674
MED12,0.000886562135619696
NLGN3,0
RP5-1091N2.9,0.0325295919078323
GJB1,-0.0755327130099396
ZMYM3,-0.00083069046716673
NONO,0.0372095631413943
ITGB1BP2,-0.0257664567342025
TAF1,0.101941591568322
OGT,0.0292166321991774
ACRC,-0.00290413631808416
CXCR3,0.073341091829773
LINC00891,0.0354870607901201
RP11-402P6.11,0
NHSL2,0.12881217250918
RGAG4,-0.00395996262837688
PIN4,-0.0183128746491564
ERCC6L,0.108980227559679
RPS4X,0.392051138038988
CITED1,0
HDAC8,-0.0306361146341614
PHKA1,-0.0513802955066464
NAP1L6,0.0171202383290449
NAP1L2,0.0114166473551419
CHIC1,0.0489463482415901
TSIX,-0.00358636635869453
XIST,-0.197278000627161
JPX,-0.0042551390717943
RP13-216E22.4,0
FTX,-0.0144874565067776
SLC16A2,-0.108427045117754
RLIM,-0.0155064419406822
KIAA2022,-0.00608936698666981
ABCB7,0.00552891104622982
UPRT,-0.042072534100443
ZDHHC15,-0.0216009773461662
PBDC1,0.0578377271866665
MAGEE1,0.000615640004008956
ATRX,-0.00125041966590596
MAGT1,-0.0263732145438893
COX7B,0.060013599778989
ATP7A,0.020052911713471
PGK1,0.126672267438717
TAF9B,-0.0153517061652989
CYSLTR1,0.0730635074881494
P2RY10,-0.000317278097588905
GPR174,0
ITM2A,0.0111294211915597
BRWD3,0.0368056977994668
HMGN5,-0.0486421456697268
SH3BGRL,0.143846260314322
RPS6KA6,-0.0316190639442882
HDX,-0.0286587367371149
APOOL,-0.00651768804971288
ZNF711,-0.0158502400971728
POF1B,0.00203448263878981
CHM,-0.00743239524065967
KLHL4,-0.0198554855804384
PABPC5,-0.038070054511555
PCDH11X,-0.00353333150050417
NAP1L3,-0.0213957301723761
FAM133A,0
DIAPH2,-0.0174968109343272
RPA4,0.0420059318732314
PCDH19,-0.0191401634900743
TNMD,-0.00816848475491566
TSPAN6,-0.144404584551048
SRPX2,-0.0233015013182543
SYTL4,-0.0713894007199756
CSTF2,-0.02288017189339
TRMT2B,-0.00248202152234004
CENPI,-0.00272379584279917
TAF7L,-0.0209854678103336
TIMM8A,-0.0690427655248102
BTK,0.0410696785128749
RPL36A,0.341595665755975
GLA,0.16055682687015
HNRNPH2,-0.0145237069705618
ARMCX4,0.00519932393345822
ARMCX1,0.0557795295728525
ARMCX6,0.0250737719516098
ARMCX3,0.00838384184778615
ARMCX2,0.0053581461447525
ZMAT1,-0.0191846915987546
TCEAL2,0.00752961440449039
BEX5,0.0208354505920762
TMSB15A,-0.014905346848562
ARMCX5,0.0133028378779123
GPRASP1,-0.0321724054817244
GPRASP2,-0.0480080098740426
BHLHB9,0.0115605867303196
LINC00630,-0.0488182494299812
LL0XNC01-237H1.2,-0.00328363438831624
RAB40AL,-0.00263057299757252
BEX1,-0.0295524346141803
NXF3,-0.029971262779033
BEX4,0.0750952445360737
TCEAL8,0.0549764965339216
BEX2,-0.00123882189385292
TCEAL7,-0.00236281572362904
WBP5,-0.0101880546083854
NGFRAP1,-0.132340935226302
TCEAL4,-0.00816338571392241
TCEAL3,0.0946637862217622
TCEAL1,-0.0296804008737739
MORF4L2,-0.086814436556715
MORF4L2-AS1,-0.0201936831940568
TMEM31,-0.0273973174406476
PLP1,-0.00833044922451302
RAB9B,-0.00680114930916649
LL0XNC01-116E7.2,-0.0379712134557676
TMSB15B,0.00607229447398353
RP11-722G7.1,0
SLC25A53,0.0266320369576301
ZCCHC18,0.0214221940506263
FAM199X,-0.0434804308368797
IL1RAPL2,0
SERPINA7,-0.0402147363985565
MUM1L1,-0.0244300010180413
CXorf57,0.0128132894442337
RNF128,-0.0901863340010542
TBC1D8B,-0.087353121506875
MORC4,-0.0104171772839363
RIPPLY1,0.022319592968749
CLDN2,-0.0181480835159022
RBM41,-0.0240946361073421
NUP62CL,0
PIH1D3,0
FRMPD3,-0.0140062762718835
PRPS1,-0.0804765166161228
TSC22D3,0.134029519926164
MID2,-0.0255564801264283
VSIG1,0.0496894814140951
PSMD10,-0.0402959660860991
ATG4A,0.0317778520534741
COL4A5,-0.0371307149143685
NXT2,-0.0371830874607849
KCNE5,0.0345191621294127
ACSL4,0.0592111274639219
TMEM164,0.0134720270782424
AMMECR1,-0.00344742662213711
CHRDL1,0
PAK3,0
CAPN6,-0.0169355018704443
LINC00890,0.0685175509288483
ALG13,0.0225174833309147
TRPC5,0
LHFPL1,0
AMOT,-0.0189837241161817
IL13RA2,-0.103354285451368
LRCH2,0.0319323914908752
PLS3-AS1,0.0061369562619489
PLS3,-0.103060352076199
DANT2,-0.0448529146741973
KLHL13,-0.0265482454861084
WDR44,-0.00459326819840932
DOCK11,0.0754014541872651
IL13RA1,-0.0516615192070355
LINC01285,-0.0390130484106026
LONRF3,-0.0313191094521042
PGRMC1,-0.124985584312996
RP5-1139I1.2,-0.0149206806446801
SLC25A43,-0.00191554628315969
SLC25A5,0.136919526925592
CXorf56,-0.00525566030207083
UBE2A,0.0294187653270466
NKRF,0.00531779129308656
SEPT6,0.0603561481737605
SOWAHD,0.0938255201507737
RPL39,0.381164170969116
UPF3B,0.0189095964740114
RNF113A,0.0671616547384098
NDUFA1,0.0562765984303441
NKAP,0.0100122287252306
RHOXF1-AS1,0.00597215221527909
RHOXF1,0
ZBTB33,0.0156385124784356
TMEM255A,0
LAMP2,0.0056528525478322
CUL4B,-0.0261464552812654
MCTS1,0.155308993212805
C1GALT1C1,0.0345451813112678
GLUD2,0.068662432867796
RP13-192B19.2,-0.0247728933524357
GRIA3,0.000547389476353695
THOC2,-0.0222417156151465
XIAP,-0.0361586550335768
RP1-315G1.3,-0.01137534996202
STAG2,0.0190303679520565
SH2D1A,0.0196338041485197
TENM1,-0.0284203936711997
SMARCA1,-0.0840685466880191
OCRL,-0.133038232827882
APLN,0.0210536523807204
XPNPEP2,-0.019569922130525
SASH3,0.148854415937453
ZDHHC9,-0.102981392295996
UTP14A,-0.00952305656706799
BCORL1,0.0233275660533005
ELF4,0.0112968311744132
AIFM1,-0.0748047622213269
RAB33A,-0.0413468756231637
ZNF280C,-0.0323850597337067
SLC25A14,0.0303682850232691
RBMX2,0.0250672317629113
ENOX2,0.0572695942041376
IGSF1,-0.00833044922451302
FIRRE,0.0217028538071269
STK26,0.0518803878273334
RAP2C,-0.0228794543319591
RAP2C-AS1,-0.0550928101383321
MBNL3,-0.000825827841691365
GPC4,0.017154268557944
GPC3,0
CCDC160,0.00636482311412245
PHF6,0.0435190384057618
HPRT1,0.0128069027775748
MIR503HG,0.00848990129714242
FAM122B,0.052480346540261
FAM122C,0.0677686668254149
MOSPD1,-0.00480737930101242
SMIM10,0.0380177935578271
FAM127C,0.00163679728022512
FAM127A,-0.00230551603986086
FAM127B,-0.0527275374670512
SMIM10L2B,0.0196098862907733
ZNF75D,-0.0240665211691782
ZNF449,0.0398382406291267
SMIM10L2A,0.00446122976237019
DDX26B,0.0298611637744086
MMGT1,0.0379484540094351
SLC9A6,0.0433310008509609
FHL1,-0.0466642267807322
MAP7D3,0.00327148912175727
HTATSF1,-0.0223476007288339
CD40LG,0.0673703777026673
ARHGEF6,0.00293833549064958
RP11-1114A5.4,0.0293842246433996
RBMX,0.107219124947335
FGF13,-0.00569904347866621
F9,-0.169090778206523
MCF2,0.00705680861138044
ATP11C,-0.000803952084673299
LINC00632,0
LDOC1,-0.0310090333707582
SLITRK4,0.117994486060733
SLITRK2,-0.00833044922451301
FMR1,0.0111867025973746
IDS,0.0693062085520406
AF011889.2,0
LINC00893,0.0358920738172162
CXorf40A,0.0554416690307592
TMEM185A,-0.0509335180816863
CXorf40B,-0.0102909459034514
LINC00894,-0.0196588199527086
MAMLD1,-0.0422651715724341
MTM1,0.040570332925735
MTMR1,0.0627662597369783
CD99L2,-0.0418965528505124
HMGB3,0.0645623336503143
VMA21,0.0796191897341536
PRRG3,-0.0183434484689995
GABRE,-0.0322452518111964
CETN2,0.141002875486881
NSDHL,-0.0437266088293107
ZNF185,0.0924758582019181
PNMA5,0.096646643013284
PNMA3,0.0169796739873574
PNMA6A,-0.0339821654410595
ZNF275,-0.0389467066925284
ZFP92,-0.014642580749183
HAUS7,-0.0373256943306996
BGN,-0.028781875468393
FAM58A,0.0145742979520726
RP11-66N11.8,-0.0166115234745718
DUSP9,0
SLC6A8,-0.00939393054683071
BCAP31,0.0342887806809976
ABCD1,-0.0537987261377384
IDH3G,0.147384488794633
SSR4,0.0741331693009027
PDZD4,-0.0448254047757015
L1CAM,0
AVPR2,-0.0157630733363694
ARHGAP4,0.164660586156651
NAA10,0.087787505459494
RENBP,0.0701454169704843
HCFC1,0.0679057860662542
HCFC1-AS1,0
TMEM187,0.0108023652901224
IRAK1,0.0237953894512118
MECP2,0.0681039779459303
TKTL1,-0.000660180686251962
XX-FW83128A1.2,0.0252551043888204
FLNA,0.106408836659327
EMD,-0.0195491176337458
RPL10,0.439702894605039
XX-FW83563B9.5,0.00550542769422768
DNASE1L1,0.0283711877946646
TAZ,-0.00235570704503485
CH17-340M24.3,-0.0172524674499355
ATP6AP1,0.0900431973551215
GDI1,0.122091308673777
FAM50A,0.019790188395318
PLXNA3,0.0396074531727099
LAGE3,0.0513731061856864
UBL4A,-0.0568786913910092
SLC10A3,-0.00481612238195777
FAM3A,-0.0197031066652016
G6PD,0.0890157477000273
IKBKG,-0.048324298546305
GAB3,0.0292791759830681
DKC1,0.0711132535296824
MPP1,0.0205334262777753
SMIM9,-0.0201779903139315
F8,-0.0964615630544806
F8A1,-0.018841208349476
FUNDC2,0.0811043045401581
MTCP1,0.0217698654782641
CMC4,-0.042755379505559
BRCC3,0.00277441957910694
VBP1,0.112806844341602
RAB39B,0.0234829860440509
CLIC2,0.0288577502392913
F8A3,-0.012229277344598
TMLHE-AS1,0.0399958551903851
TMLHE,0.0118565442456428
SPRY3,-0.00690364647542535
VAMP7,0.0175028641192578
IL9R,0
ZNF596,0.0244846438030986
RP5-855D21.1,0
FBXO25,-0.0062327823629131
RP11-91J19.3,0
TDRP,-0.0580756745901853
ERICH1,0.00599334241974704
ERICH1-AS1,-0.0607620736101624
CTD-3212A4.2,-0.0211990694284044
CLN8,0.0242198765256579
CTD-2336O2.3,0
CTD-2336O2.1,-0.026991577722675
ARHGEF10,-0.0443330175625646
KBTBD11-OT1,0
RP11-439C15.4,-0.0105610809294787
KBTBD11,0.0487890627290537
MYOM2,-0.0380917432367385
RP11-134O21.1,0.0147291083976705
RP11-115C21.2,0.0608587665930545
MCPH1,0.0382311418878505
ANGPT2,-0.0266816196841437
MCPH1-AS1,0
AGPAT5,-0.0161201847636229
DEFB1,-0.087481518315851
DEFA4,0.00681326311447538
DEFA3,-0.022408349128209
FAM66B,0
FAM85B,-0.0238613612985169
SGK223,0.0121220586360451
CTA-398F10.2,-0.0178408245490898
CLDN23,0.0180369697549543
MFHAS1,0.00224962246889277
ERI1,-0.0358795407164151
PPP1R3B,-0.058092072920438
RP11-10A14.4,-0.039631194234275
RP11-10A14.9,0
RP11-10A14.5,0
RP11-115J16.1,-0.0242420361366851
RP11-375N15.2,0
TNKS,-0.0242303061966055
RP11-1E4.1,0.0229842520772815
MSRA,-0.0350754938119167
RP11-981G7.6,-0.00707307798222132
SOX7,-0.0587638364520813
CTD-2135J3.3,-0.0456621777945144
PINX1,-0.0057578050292252
XKR6,0.0750904017528881
AF131216.1,-0.0378895782584946
MTMR9,-0.00696826059338326
SLC35G5,-0.0449442620968561
FAM167A,0.0104872037514212
BLK,-0.0291477778711951
GATA4,-0.058119820037568
C8orf49,-0.0351069592188559
NEIL2,-0.0621074110416807
FDFT1,-0.0248656148637834
RP11-297N6.4,0.133247171367551
CTSB,0.13879949276502
FAM86B1,0.017375994948448
AC145124.2,0.00649897237124956
RP11-351I21.11,0.0178694732310272
FAM86B2,-0.0176853130653519
LONRF1,-0.021698253418008
RP11-252C15.1,-0.00887097695800303
KIAA1456,-0.0598641446234597
DLC1,-0.0752305540744333
C8orf48,-0.000436453592652552
TUSC3,-0.00482882334782641
MSR1,0.116918117710385
FGF20,0
MICU3,-0.0653612763714768
ZDHHC2,0.0235216357360616
CNOT7,0.0530706562468411
VPS37A,0.0400893655657791
SLC7A2,-0.106429616088796
PDGFRL,0
MTUS1,-0.0837217632074439
RP11-156K13.1,0
FGL1,-0.187868308185003
RP11-156K13.2,0
RP11-156K13.3,0.0525592514903426
PCM1,0.0499139606177612
ASAH1,0.156568306772356
CTD-2547L16.1,0.0789506802498073
NAT1,-0.00654317542604767
NAT2,-0.0376284865406354
PSD3,-0.0659248828642086
RP11-1080G15.1,0.0356223884578854
SH2D4A,-0.00726451899661333
CSGALNACT1,0.112460938058896
INTS10,-0.0252732177873859
LPL,0.0203733292917007
ATP6V1B2,0.113193992627477
RP11-369E15.3,0.00589833099685391
GFRA2,0.0627545048874566
DOK2,0.0888241445560254
XPO7,-0.0228802844781875
NPM2,0.0172094704915157
DMTN,-0.0303237579667405
FAM160B2,0.00657161724706104
NUDT18,0.038212846228285
HR,0
REEP4,0.0907843474483453
BMP1,-0.0622503058421482
PHYHIP,-0.0093138873031762
POLR3D,0.061742673247951
PIWIL2,-0.0416569257859893
SLC39A14,-0.126108724242712
PPP3CC,-0.0540516971515009
RP11-582J16.4,0.102016550376176
SORBS3,-0.0313798944002941
PDLIM2,0.126837933476762
C8orf58,-0.0107398187535648
CCAR2,-0.00860298489777441
RP11-582J16.5,0.0354267165263946
BIN3,-0.00729427566667012
EGR3,0.0501733361512473
PEBP4,0.0184007379598298
RP11-875O11.1,-0.0118222914456944
RHOBTB2,0.0604256504572077
TNFRSF10B,0.0478928446230914
TNFRSF10C,0.00870031954398427
TNFRSF10D,-0.0635956964744305
TNFRSF10A,-0.0304454703498825
RP11-1149O23.4,0.0147688007105213
CHMP7,0.0224478306787048
R3HCC1,-0.025822451010447
LOXL2,-0.0174845213909065
ENTPD4,0.0127754424524469
SLC25A37,0.0177654648403609
NKX3-1,-0.0207428919242653
STC1,-0.00064425354256568
ADAM28,0.0634757327711854
RP11-624C23.1,-0.0251668357920197
ADAMDEC1,-0.0516733962933126
DOCK5,0.0805760016132444
GNRH1,0.0384969440107995
KCTD9,0.000696937872901935
CDCA2,0.0392262637315586
PPP2R2A,-0.125303008267334
BNIP3L,0.0485474637657538
PNMA2,0
DPYSL2,0.0656086099610246
ADRA1A,-0.0560201711993911
RP11-521M14.1,0
TRIM35,-0.0597265708686461
PTK2B,0.0750541611183499
EPHX2,-0.0590557332186734
CLU,-0.174973361952825
SCARA3,0.00726307216368752
CCDC25,-0.0645695898951128
ESCO2,0.104766746229738
PBK,0.038742101716909
NUGGC,-0.0378226870293463
ELP3,-0.0118057163657107
PNOC,0.0166783535300995
ZNF395,-0.0257282834623152
FBXO16,-0.0214955220720095
FZD3,-0.0177942659472963
EXTL3,0.031419374013332
EXTL3-AS1,0
INTS9,0.0672787144062612
HMBOX1,0.0431426178665886
CTD-2647L4.5,0
KIF13B,-0.0469063167183524
DUSP4,0.082031861635766
AC145110.1,-0.015298662703258
SARAF,0.0962084841623553
RP11-489E7.4,0.0380370403188668
LEPROTL1,0.128625962295984
MBOAT4,-0.0118946564023954
RP11-51J9.5,0.079215187264799
DCTN6,0.00926516234341831
RP11-51J9.6,0.00636482311412245
RBPMS-AS1,-0.000934069342645816
RBPMS,-0.0955342460686848
GTF2E2,0.0203558874273751
GSR,-0.0099333007368996
UBXN8,-0.0779161531681799
PPP2CB,-0.0428590659751526
TEX15,-0.0479541259833061
WRN,-0.000821715201533981
NRG1,0.046053649003737
RP11-11N9.4,0.133714334611158
RP11-722E23.2,0.0199463422100809
FUT10,-0.0591647060838796
TTI2,-0.0603986426426845
MAK16,-0.0217161722916496
RNF122,-0.0110704884112314
DUSP26,-0.00156651707836013
ZNF703,0.0911097033116062
RP11-863K10.7,0.0193711474826291
ERLIN2,-0.0428354461424221
PROSC,0.0801030789703592
ADGRA2,-0.00970712432081748
BRF2,0.0202777955864757
RAB11FIP1,0.0444675393094102
EIF4EBP1,0.00786349442632056
ASH2L,-0.00337530920192596
RP11-90P5.2,-0.00360991527521154
LSM1,0.0928885507019313
BAG4,-0.00729504026363925
DDHD2,0.0180421684064805
PLPP5,0.00666707469852498
WHSC1L1,0.0533083976298854
RP11-513D5.2,0
RP11-350N15.5,0.0516452479683223
LETM2,0.0381298621124082
FGFR1,-0.0324512986526752
TACC1,-0.011759726138792
PLEKHA2,0.0356708872516391
CTD-2544N14.3,-0.0125860093986092
HTRA4,0.00407891469596652
TM2D2,-0.0824419593294638
ADAM9,0.0434120141590577
ADAM32,0
IDO1,0
IDO2,-0.0432297252176836
C8orf4,-0.0685590965520729
RP11-470M17.2,0
ZMAT4,0.007641670054734
SFRP1,0.0127087638028125
GOLGA7,-0.0364179474200258
GINS4,-0.0104165117327688
RP11-360L9.4,0
RP11-360L9.7,0.0458380046779016
GPAT4,-0.0631570401216929
ANK1,0.0432787916533352
RP11-930P14.2,0.0738290877803992
KAT6A,-0.0339081817796862
RP11-589C21.6,0.0257530084964583
RP11-589C21.5,-0.0201779903139315
AP3M2,0.0111231889273519
PLAT,-0.0206907850614009
RP11-231D20.2,0.058039814533852
IKBKB,-0.0395238312086773
POLB,-0.0115689162529579
DKK4,0.0250434965049557
VDAC3,0.0746635920950752
SLC20A2,-0.0621422193795303
RP11-503E24.2,-0.0300942329376408
SMIM19,-0.0290611571887764
THAP1,0.0493319594098035
RNF170,0.102452749828523
HOOK3,0.0509886551386989
FNTA,0.0244692172089193
POMK,-0.00853581725465014
HGSNAT,-0.0329995487648898
SPIDR,0.00758118335761012
CEBPD,0.0825365983655936
PRKDC,0.058565062099555
MCM4,0.11548189679404
UBE2V2,-0.0363667246981439
RP11-567J20.2,-0.0268844873550804
SNAI2,-0.0701614039316407
C8orf22,-0.0157630733363694
RP11-10H3.1,-0.0208806807838615
SNTG1,0
PCMTD1,0.0386144056818642
RP11-110G21.1,0.0577830621858917
RP11-546K22.3,0.0120278425303686
RP11-546K22.1,0.0068466201888717
ST18,0.0458157223315672
FAM150A,0
RB1CC1,0.0794556939377153
ATP6V1H,0.00864339290770125
TCEA1,0.0444490943027228
RP11-30L15.6,0
LYPLA1,0.0318932652832397
MRPL15,0.073183539177289
SOX17,-0.0315404818332275
XKR4,-0.0189693360026265
TMEM68,-0.00201500953082799
TGS1,0.0224366732881993
LYN,0.156356290407035
RPS20,0.370274329581025
PLAG1,-0.0541452884396209
CHCHD7,0.0772386577586893
RP11-140I16.3,-0.00142725782256659
SDR16C5,0
LINC00968,0.0393889298511046
IMPAD1,0.0439555744889975
LINC01606,-0.0296004025671805
FAM110B,-0.0280053727729026
UBXN2B,0.0543639279812188
CYP7A1,-0.0786879373117037
SDCBP,0.153296419096177
NSMAF,0.107698600660368
TOX,0.0236166652764573
RP11-25K19.1,0.010592097414607
CA8,-0.0126613084908329
LINC01301,0
RAB2A,-0.0116525351905741
RP11-91I20.4,0
CHD7,-0.0371605936193917
AC022182.1,0
AC022182.3,0.000395317780960559
CLVS1,0
ASPH,-0.00716475353454068
RP11-659E9.2,-0.0256060516400806
GGH,0.0172645054422229
TTPA,0.00950651626086943
YTHDF3-AS1,0.00111272923998459
YTHDF3,-0.0588786825436986
RP11-16E18.3,-0.0155903829927983
CYP7B1,-0.0280948275079008
CTD-3025N20.3,-0.017007382322553
ARMC1,0.018453893968681
MTFR1,-0.0905329467964818
RP11-707M3.3,-0.0174261300928586
PDE7A,0.0625726294315998
CTD-2532N20.1,-0.000474987461238508
DNAJC5B,0.0092248388833269
TRIM55,-0.0683435554529281
RRS1-AS1,-0.0488270568935309
RRS1,0.101014712989149
ADHFE1,-0.0413702798300774
C8orf46,-0.00552552010329508
MYBL1,0.0679586046419849
VCPIP1,0.0328940792020045
C8orf44-SGK3,0
C8orf44,0.00655431288877967
SGK3,0.044887460565505
MCMDC2,0.00911112665478556
COPS5,0.0145249869233863
CSPP1,0.0411629892730107
ARFGEF1,-0.00682580153267144
RP11-7F18.2,0.0506572634949469
PREX2,-0.0408647976071142
