,gene_heritability_correlation
CASP4,-0.00152787106411955
CASP5,0.00375663090623809
CASP1,0.0298851645742481
CARD16,0.0203110295530733
CARD17,0.00375047449170917
MSANTD4,0.0117167315122866
KBTBD3,0.022865801470152
AASDHPPT,0.0120036447297534
GUCY1A2,0.00977630383079273
RP11-819C21.1,0.0135734201312593
CWF19L2,-0.015224326976143
ALKBH8,0.0108391824779097
ELMOD1,0
SLC35F2,0.00688933178172019
RAB39A,0.00375252333337534
CUL5,0.0156621995809156
ACAT1,-0.0153203957510979
NPAT,-0.0276707027407932
ATM,0.0145668669201968
C11orf65,0.00374668909616789
KDELC2,0.0183876998111601
EXPH5,0.0120190899628505
DDX10,-0.0261029712782185
ZC3H12C,-0.0458500044887577
RDX,-0.0425051481932693
FDX1,-0.0190136844400748
ARHGAP20,0.00918110799115235
RP11-89C3.4,0
C11orf53,0.00374893190083371
COLCA1,-0.107798308199851
COLCA2,0.00626741149688451
POU2AF1,0.00519576871362463
LAYN,0.00955797847619654
SIK2,0.00643117159459448
PPP2R1B,0.00571311269050825
RP11-108O10.2,0.0048509357846922
ALG9,0.00900726344053261
FDXACB1,0.00728160573677802
C11orf1,0.0261245440524367
CRYAB,0.00850674315337781
HSPB2,0
C11orf52,0
DIXDC1,0.0011731180282953
DLAT,0.0164574694920926
PIH1D2,0.00622628647233459
C11orf57,0.00355559701274624
TIMM8B,-0.0469958225384658
SDHD,-0.0241963402401021
IL18,-0.00719727785886609
TEX12,0
BCO2,0.0226798964819264
PTS,0.00746142800829614
RP11-356J5.13,0.00376881509583811
RP11-356J5.12,0.0156347134414945
RP11-629G13.1,0.00510770779855318
NCAM1,0.0164993565144082
RP11-839D17.3,0
TTC12,0.00849400220260914
TMPRSS5,0
ZW10,-0.0250218933123058
RP11-667M19.2,0
USP28,0.000564536614242399
ZBTB16,0.0184052954220385
NNMT,-0.0292602801685147
RBM7,-0.0206970213256697
REXO2,0.0238951345739511
CADM1,-0.0392943442145784
LINC00900,0.00375252333337534
BUD13,0.0150387739435072
AP006216.10,0.0037507632535666
ZPR1,-0.0104146794857853
APOA5,-0.024713454529671
AP006216.5,0.00632063284741348
APOA4,0.00975021323842008
APOC3,-0.0301972933889626
APOA1,-0.0353352968672427
APOA1-AS,0.00374889316759354
SIK3,-0.0157614908998774
AP000936.4,0.00448295324737786
PAFAH1B2,-0.0279097679361623
SIDT2,-0.000172663277317994
TAGLN,0.0247531064770784
PCSK7,0.0328012137978278
RNF214,0.0168640143787953
BACE1,0.0200703524709687
BACE1-AS,0.00607638959846972
CEP164,-0.0544311129341788
DSCAML1,0.00374893190083371
FXYD2,0.0145509210326314
FXYD6-FXYD2,0
RP11-728F11.4,0
FXYD6,-0.058107253633076
TMPRSS13,0.00513131985283279
IL10RA,0.0286264259971097
TMPRSS4,0
SCN4B,0
JAML,0.0314032578679471
MPZL3,0.0158729897066127
MPZL2,-0.0507515619799904
CD3E,0.0243253282136182
CD3D,0.00938731915926763
CD3G,0.0318781466781297
UBE4A,0.0072037330117872
RP11-770J1.5,0.00488660355460494
ATP5L,-0.0202619201047386
RP11-770J1.4,0
KMT2A,-0.000274755363948078
RP11-770J1.3,0.00784433043516089
TTC36,-0.047293619900624
TMEM25,-0.039949314567647
IFT46,0.00868775146123028
ARCN1,0.0156257703356962
PHLDB1,0.0134380876365045
TREH,0
AP002954.4,0
DDX6,0.0131443333470398
RP11-158I9.8,0.0259279720538348
CXCR5,0
RP11-158I9.5,0.00374899871150279
BCL9L,-0.0255334802010175
UPK2,0
RP11-110I1.12,0
CCDC84,-0.0541221194475423
RP11-110I1.11,0
RPS25,0.0400538176317254
TRAPPC4,-3.25435376846938e-05
SLC37A4,-0.0067199516642737
RP11-110I1.6,0
HYOU1,0.0238656164971896
RP11-110I1.14,0.00618666995993171
RP11-110I1.13,0.00926742061889333
VPS11,0.0133859440526101
HMBS,-0.127423864603318
H2AFX,0.0200930451523009
DPAGT1,-0.032642437726668
C2CD2L,-0.0403231914761398
HINFP,0.0161860353989814
ABCG4,0.00492032658917534
NLRX1,0.0146183596071771
PDZD3,0.00529674223563993
CCDC153,0.00726955345583558
CBL,-0.0165675092909555
MCAM,-0.0967758579319127
RNF26,-0.0001527407610677
C1QTNF5,0.00374921679282112
USP2,0.0140887399185152
USP2-AS1,0
THY1,0
PVRL1,0.0048604372171292
TRIM29,0.00374810001518296
OAF,-0.107544398283227
POU2F3,0.00374813142967629
TMEM136,0.00376723713294945
ARHGEF12,0.00237817520556537
GRIK4,0.00646295478401681
RP11-640N11.2,0.00374975163484543
TBCEL,0.0188884369929407
TECTA,0
SC5D,-0.0747641634164622
SORL1,0.0276365253229548
MIR100HG,0.00767070753673283
UBASH3B,0.0116500187002574
CRTAM,0.0164980303946407
C11orf63,0.00789370600740075
HSPA8,0.02981570114106
CLMP,0.00375065127911698
GRAMD1B,0.00629535612467732
SCN3B,0.0037507632535666
ZNF202,0.00812736384683798
VWA5A,0.0111769840598148
TBRG1,0.0189491712887241
SIAE,-0.10506544167005
SPA17,0.00968215252537815
NRGN,0.0174342814336104
RP11-677M14.2,0
VSIG2,0.00943415512460319
ESAM,-0.0181334101744527
RP11-677M14.3,0
MSANTD2,0.00910789661376566
AP000866.1,0.00374960501234336
RP11-677M14.7,0
ROBO3,0.00625147984457188
ROBO4,-0.0416396185012627
HEPACAM,0.0100513623636654
HEPN1,0.00934325504541436
CCDC15,0.00908475377015364
SLC37A2,0.00523691284413334
TMEM218,-0.0187587893938802
PKNOX2,0
FEZ1,-0.0387126785797597
AP000708.1,0.00374836625065063
EI24,-0.0326117622883869
STT3A,-0.0577607825662116
CHEK1,0.0101940664803358
HYLS1,0.0120739909050347
PUS3,0.00198346071041618
DDX25,0
CDON,0.00374929102383067
RPUSD4,0.0197384045160075
FAM118B,0.0151025481905405
SRPRA,-0.0354278714594258
FOXRED1,-0.00282050001989951
TIRAP,0.0114387638662828
RP11-712L6.5,0.00683618249668049
DCPS,-0.0142277213631318
ST3GAL4-AS1,0.00886032230542524
ST3GAL4,-0.0267494069296821
KIRREL3,0
RP11-115C10.1,-0.040141465574861
ETS1,-0.00418298391078842
FLI1,0.00120621118574431
SENCR,0.0109435427236841
KCNJ1,0
KCNJ5,0.00603876300340533
C11orf45,0.00375270704309779
ARHGAP32,-0.114369528486789
BARX2,0
TMEM45B,-0.28050267384696
NFRKB,0.0150016569248817
PRDM10,0.00637968680302164
LINC00167,0.00374902367153481
APLP2,-0.000142531813701691
ST14,0.0122294088503315
ZBTB44,0.00740540682521293
RP11-121M22.1,0.00727207910553751
ADAMTS15,0
RP11-890B15.2,0
RP11-890B15.3,0.00897479892130242
SNX19,0.0166173185787077
NTM,0.00374782796225888
OPCML,0
RP11-713P17.3,0.00374886676240836
JAM3,0.00828840927063984
NCAPD3,0.0116573006159926
VPS26B,-0.0114732617794909
THYN1,-0.0429968437649127
ACAD8,0.00911219435044027
GLB1L2,0.00375144209531999
B3GAT1,0.00786078513231727
ZMYND11,-0.00371217688190011
DIP2C,-0.0110205427487484
PRR26,0.0126002225396608
LARP4B,0.0223139317848976
GTPBP4,0.0256008979716651
IDI2-AS1,0.00527355006580567
IDI1,0.0136330347285693
WDR37,-0.0604092077439995
ADARB2,0.00527917567126641
PFKP,0.00965703169757836
PITRM1,-0.0327106115071328
RP11-184A2.3,0.00374886676240836
KLF6,0.0747801410470218
LINC00704,0.00374954590950855
AKR1E2,0.00514188108761605
AKR1C2,-0.0333568603865461
AKR1C1,-0.0484712739314436
AKR1C4,-0.0489285304230572
NET1,-5.43889776879987e-05
RP11-336A10.5,0
ASB13,0.0289866720321367
FAM208B,-0.0435040051508998
GDI2,0.0464772657102204
RP11-318E3.9,0.00374834712049365
ANKRD16,0.00856612231087916
FBXO18,-0.0228438534142133
RP11-536K7.3,0.0124859639505582
IL15RA,-0.075860698528612
IL2RA,0.0065743677755399
RBM17,0.0220690367212734
PFKFB3,0.0224839824721628
RP11-414H17.5,0
RP11-563J2.2,0.00530180134325934
PRKCQ,0.0112679817000467
RP11-554I8.2,0.00504495611497064
LINC00707,0
SFMBT2,0.0177185691281823
ITIH5,0.00612490826011699
ITIH2,-0.0125531453302875
KIN,0.0244728753975056
ATP5C1,-0.000369620586822725
TAF3,0.0217545671384132
GATA3-AS1,0
GATA3,-0.0362869858311168
CELF2,0.047828198790587
USP6NL,0.0135293796280134
ECHDC3,0.0264527511543428
PROSER2,0.0204951509575645
UPF2,0.0448499404055442
DHTKD1,-0.0508392015503993
SEC61A2,0.0141510844758156
NUDT5,-0.128640241741257
CDC123,-0.00713017015051499
RP11-186N15.3,0.0037507632535666
CAMK1D,0.0227721912229957
CCDC3,0.00671908494122571
OPTN,0.0335453472653135
MCM10,0.0052261867577004
PHYH,-0.053686214166858
SEPHS1,-0.0127242633941687
BEND7,0.0192954714809425
PRPF18,-0.00979824155546568
RP11-295P9.13,0.00626627936590146
FRMD4A,-0.0175015319911441
RP11-295P9.12,0
FAM107B,-0.0292454125414823
CDNF,0.00800944627916414
HSPA14,0.0169325612404001
RP11-398C13.6,0
SUV39H2,0.00773163003392661
DCLRE1C,0.0203032501295582
MEIG1,0
OLAH,0
C10orf111,0.00374880763031965
RPP38,0.00405266048606353
NMT2,-0.0321756587034162
FAM171A1,0.0229067412182462
ITGA8,0.00646327641049951
FAM188A,0.0161094032557928
PTER,0.0204091096523147
RSU1,-0.0232661776722527
CUBN,0.00540136763954452
RP11-406H21.2,0
TRDMT1,0.00899183463367172
VIM-AS1,0.0133851853814541
VIM,0.0553614425878331
RP11-124N14.3,0
ST8SIA6,0.0133390354520232
ST8SIA6-AS1,0.00395395490362122
HACD1,0.00647404338951655
STAM-AS1,0.00614832394490599
STAM,0.0152546605207465
TMEM236,0.00375270704309779
MRC1,-0.0385144802307021
SLC39A12,0
CACNB2,0.00410458447093908
RP11-499P20.2,0.00843530668901865
RP11-383B4.4,0
NSUN6,0.00558177266250183
ARL5B,0.0246482908324926
PLXDC2,0.0236767626305478
NEBL,0.00419060801009605
CASC10,-0.0298573630613816
SKIDA1,0.00767098019849184
MLLT10,0.0275784997127829
DNAJC1,0.00852078038275937
COMMD3,-0.0111626547040639
BMI1,-0.00808306088485751
RP11-573G6.9,0.0037481536361073
RP11-573G6.10,0
PIP4K2A,0.0196994931235209
MSRB2,-0.0298094336027002
RP11-371A19.2,0
OTUD1,0.0186478515732796
KIAA1217,-0.0491341564488967
ARHGAP21,-0.0188776994366053
PRTFDC1,0.00668632196047222
RP11-165A20.3,0.0052209030192806
ENKUR,0.00482667964369982
THNSL1,0.0127683446177614
APBB1IP,0.0360482113287992
LINC00264,0
PDSS1,0.00922705620972385
ABI1,0.0120952330696074
LINC00202-1,0
ANKRD26,0.0155514173734407
YME1L1,0.00215649653399555
MASTL,0.00809851463899259
ACBD5,-0.0282934244454401
RAB18,0.0271517547494871
MKX,0.00375058348341026
MPP7,0.012060721294615
RP11-351M16.4,0.00374958936069601
WAC-AS1,0.0174337343032373
WAC,0.0430859535976341
BAMBI,-0.0186105141728396
C10orf126,0
SVIL-AS1,-0.0403219393683657
SVIL,-0.0380563243382489
KIAA1462,-0.0432007784362021
MTPAP,-0.0340040181510047
MAP3K8,-0.00467662464311921
RP11-253D19.1,0
LYZL2,0
ZNF438,0.0111930644904616
ZEB1-AS1,0.0091272048883065
ZEB1,-0.00627083887789771
RP11-472N13.3,0.00642360766428954
ARHGAP12,0.00218383987630196
KIF5B,0.0077043292470939
EPC1,-0.0171330171051714
RP11-135A24.4,0.00374858962503599
RP11-479G22.8,0.00810377760565663
ITGB1,-0.0080653242093403
NRP1,-0.0265237669292127
PARD3,0.0153829574144554
PARD3-AS1,0
CUL2,-0.026013841269018
RP11-297A16.2,0
CREM,-0.057033940418608
CCNY,-0.0138336049296642
RP11-324I22.4,0.00530537742043802
RP11-425A6.5,0.00374978991263075
FZD8,0.0108605881255742
RP11-258F22.1,0.00375196189562535
ZNF248,-0.0876293571852422
RP11-162G10.5,0.00704230013039755
ZNF25,0.0127670394456806
ZNF33A,0.0141640995794217
ZNF37A,-0.00544828337376209
LINC00839,0.00631270101636447
ZNF33B,0.0188430643077959
BMS1,0.0214286848446823
RET,0
RP11-351D16.3,0.00437541027750411
CSGALNACT2,0.0202089986968467
RASGEF1A,0.00956088642056327
HNRNPF,-0.00746821721480452
RP11-517P14.2,0.0105956639280903
ZNF487,0.00649646371464505
ZNF239,0.00471560030859303
ZNF485,0.00470682980352326
ZNF32,0.0056266030066743
RP11-20J15.3,0.0037492872880057
CXCL12,0.0185801426298881
RASSF4,-0.0192101953245716
C10orf10,-0.00326588730092413
C10orf25,0.00664618124009247
ZNF22,-0.00936991818680346
ALOX5,0.0152807362995343
MARCH8,0.0241894202784736
ZFAND4,0.00969505365247279
FAM21C,0.011180611443785
AGAP4,0.0127302717152349
TIMM23,0.0197532592587923
NCOA4,0.033219336283036
MSMB,0.00374961015717631
ANXA8L1,0.0051705803437713
GPRIN2,0.00374886620540594
SYT15,0.0162784647593367
RP11-38L15.3,0.00726442800933187
RP11-38L15.2,0.00977630383079273
RP11-38L15.8,0.00375074529360803
PTPN20,0.00374725253193382
ANXA8,0.00374886620540594
AGAP9,0.0127286589987561
ABC7-42404400C24.1,0
CH17-360D5.2,0.0070584932872668
FRMPD2,0
MAPK8,-0.00724842921290969
ARHGAP22,0.00966473583499805
WDFY4,0.0106550128447342
VSTM4,-0.103565279709144
C10orf128,0.0129592122727252
ERCC6,0.0135634256013802
ERCC6-PGBD3,0
OGDHL,-0.0103410747848673
PARG,0.0220461887986333
TIMM23B,0.0137905012288216
LINC00843,0
AGAP6,0.0133158237221168
FAM21A,-0.0048851201719322
ASAH2,0.00536180002078874
SGMS1,0.0237965315393854
SGMS1-AS1,0.00681024481381756
ASAH2B,0.0116696121365539
A1CF,-0.0554971316203814
PRKG1,0.00529607967989514
RP11-96B5.3,0.00374865837119082
CSTF2T,0.0172959036019654
DKK1,0.00911604126837292
RP11-556E13.1,0.00460068399693804
MBL2,-0.028702077543209
ZWINT,0.011365810953207
IPMK,0.0167287691897288
CISD1,-0.0102260662052543
UBE2D1,-0.0237862617313603
TFAM,0.0173723634776732
BICC1,0.0101953258928244
LINC00844,-0.0472481545975569
PHYHIPL,0.00374976272788922
FAM13C,0.0037496894927084
SLC16A9,0
CCDC6,-0.00469243284098232
ANK3,0.00829703771620678
CDK1,0.011292893026786
RHOBTB1,0.013951698940834
LINC00845,0
TMEM26,0.00529571761995797
TMEM26-AS1,0
C10orf107,0.00479658328070303
ARID5B,0.0254755819763011
RTKN2,0.00615852043330643
ZNF365,0
ADO,-0.0933297355987634
EGR2,0.0127373181110565
NRBF2,-0.00962037890377181
JMJD1C,0.0208518570943687
JMJD1C-AS1,0.00491882453742267
REEP3,-0.0324186119209989
RP11-179K3.2,0.00374923546490722
LINC01515,-0.325801441573703
CTNNA3,0.0122837947415028
DNAJC12,-0.0614228698397755
RP11-57G10.8,0
SIRT1,0.0207131947234038
HERC4,0.0258753227109068
ATOH7,0.00513557496140965
RP11-153K11.3,0.00741473230172237
PBLD,0.00481593342725894
HNRNPH3,0.0124346936691639
RUFY2,0.0151874484065333
DNA2,-0.100450890989663
SLC25A16,-0.00700862707903587
TET1,0.00868116223971672
CCAR1,-0.0549850040829457
STOX1,0.00375006401888439
DDX50,0.00895476020534528
DDX21,0.0136764586859815
KIF1BP,0.0127139497545795
SRGN,0.0567448377063947
VPS26A,0.0184910070136146
SUPV3L1,0.0186688651601812
HKDC1,0.00689488852571171
HK1,0.0185538366044691
TACR2,0
TSPAN15,0.0116908460035072
RP11-343J3.2,0
C10orf35,0.00712380319652733
RP11-242G20.1,0.00375014586555638
COL13A1,0.00506614970552552
H2AFY2,0.0117620539582151
AIFM2,-0.0558641325344977
TYSND1,0.0199862108146367
SAR1A,0.00548217223092115
PPA1,0.0225383037021501
NPFFR1,0.0037523253441089
LRRC20,0.0141090554943126
EIF4EBP2,-0.06457938361444
PALD1,0.00952033595015526
PRF1,0.0425621129664916
SGPL1,0.00958510938710212
PCBD1,-0.00753870782703378
UNC5B,0.00584411529373842
UNC5B-AS1,0
SLC29A3,0.00980602264520613
CDH23,-0.0113727145872843
C10orf54,0.0393959196238562
PSAP,0.0228528149682506
CHST3,0.00863104408885149
SPOCK2,0.0236800426604522
ASCC1,0.00233967369855675
ANAPC16,-0.0235648629420356
DDIT4,0.0358120935246125
RP11-442H21.2,0
DNAJB12,0.0269937078954613
MICU1,0.000428547956977521
MCU,0.0114422283431621
OIT3,-0.0740416150950829
PLA2G12B,0.00534821783927805
P4HA1,-0.00664957395034446
RP11-344N10.5,0.00529911598834245
NUDT13,0.00878872909533657
RP11-152N13.16,0
ECD,-0.0745977563746824
FAM149B1,0.00837441352362189
DNAJC9,0.018538081497593
DNAJC9-AS1,0.00374890958011495
MRPS16,-0.0326826991668786
RP11-152N13.5,0.00584131312937403
CFAP70,0.00556723387070344
ANXA7,0.0291916702380777
MSS51,0.00977630383079273
PPP3CB,-0.032712392133326
USP54,0.00865465215447631
RP11-464F9.20,0.00910438348447656
SYNPO2L,0.00374991723280787
AGAP5,-0.0544040077801399
RP11-574K11.29,0.00528599845239083
SEC24C,0.0222077406078752
FUT11,-0.0329930682965001
CHCHD1,-0.0388667450151574
ZSWIM8,-0.052532096121784
RP11-574K11.31,0
NDST2,-0.090575498396742
CAMK2G,0.0210634188150874
PLAU,0.00625680861069785
VCL,-0.028008729190037
AP3M1,-0.00685695668233193
ADK,-0.0224650625715035
KAT6B,0.0225662600448857
SAMD8,-0.0266812312800767
VDAC2,0.0170271928085964
COMTD1,-0.0465951719821049
ZNF503,0.0170176543136394
ZNF503-AS2,0.00807492100900026
RP11-399K21.13,0
RP11-399K21.14,0.00374924211757467
C10orf11,-0.0123756912855045
KCNMA1,-0.00612289451339781
DLG5,0.00992184182193766
POLR3A,0.0149909466108299
RPS24,0.0283600517856373
LINC00856,0
ZMIZ1-AS1,0.00374729070683225
ZMIZ1,-0.0190849866036618
PPIF,0.0153282015241008
ZCCHC24,0.0164260969767854
EIF5AL1,0.0148122381766304
RP11-506M13.3,-0.112183420991594
NUTM2B-AS1,-0.0832891387519519
RP11-182L21.6,0.0141616884048122
SFTPD,0
SFTPD-AS1,0.00374844952388276
TMEM254-AS1,0.00374913736885869
TMEM254,0.0214122076656382
PLAC9,0.0181457862491762
ANXA11,-0.0116587108961425
LINC00857,0.00525225734041063
MAT1A,-0.0348196943223162
DYDC2,0
FAM213A,0.0145343325220863
TSPAN14,0.0156753732603714
RP11-137H2.4,0.0037506608089479
NRG3,0.00529533702154985
RP11-338I21.1,0
GHITM,-0.0211546940719705
CDHR1,0.00529303709267126
CCSER2,-0.00278523813019455
WAPL,0.0334325512608053
RP11-77P6.2,0
RP11-359E3.4,0.00490282873662905
BMPR1A,0.00813597136942014
MMRN2,-0.0118783955415437
SNCG,0.0210714565410026
ADIRF,-0.061820317146512
RP11-96C23.15,0
GLUD1,-0.0356782506648651
FAM35A,-0.0287673265878191
NUTM2A-AS1,-0.0159620915084707
LINC00863,0.00527609311049189
NUTM2D,0
MINPP1,0.00101088018485335
PAPSS2,-0.052507642815501
ATAD1,0.0229325701613685
KLLN,0
PTEN,0.0151772352776108
RNLS,0.0125440970422427
LIPJ,0
LIPN,0
ANKRD22,0.00977630383079273
STAMBPL1,0.0123929821047277
ACTA2,-0.0733156167044871
FAS,-0.00928005680925367
CH25H,0.00375270704309779
LIPA,0.0304515246066098
RP11-149I23.3,0.0048443258877622
IFIT2,0.012592029473909
IFIT3,-0.0344919254452646
IFIT1B,0
IFIT1,-0.0245281293333575
IFIT5,0.0157094168035749
SLC16A12,0.00758121036981755
PANK1,0.00127088625588901
RP11-80H5.2,0.00374844952388276
KIF20B,0.0173954413805521
LINC00865,0.00523681505542256
LINC01374,0.00454318167772388
HTR7,0.00375561400167072
RPP30,0.0208397539992949
ANKRD1,0.00374977307861862
PCGF5,0.00817497513933978
HECTD2,0.0054405734491915
PPP1R3C,-0.0185236897318383
TNKS2-AS1,0.00554159637401388
TNKS2,0.0314282732302156
FGFBP3,0.00622271429580358
RP11-402D21.2,0
BTAF1,-0.0154369310612421
CPEB3,-0.0543818822162563
MARCH5,0.00927545419863042
IDE,0.0200688793803997
KIF11,0.00670099517205354
HHEX,-0.043880744276435
EXOC6,-0.0164156882014359
CYP26A1,-0.0954814778272312
MYOF,0.010899153044844
CEP55,0.0110335306188015
FFAR4,0.00616981959378133
RBP4,-0.0422622982042165
FRA10AC1,-0.0133828412195354
LGI1,0.0117360589654217
SLC35G1,0.0135247650364298
PLCE1,0.00886350920897969
RP11-76P2.4,0
NOC3L,0.0144363635919128
TBC1D12,0.0114641380770359
HELLS,-0.123093213348702
CYP2C18,-0.0316953847521302
CYP2C19,0.01151132909491
CYP2C9,-0.060693350023024
CYP2C8,-0.0273449321992456
PDLIM1,0.0121392542211301
SORBS1,0.0235403932867775
ALDH18A1,0.0182041148731071
TCTN3,0.0226436562990798
ENTPD1,0.0191153672127251
ENTPD1-AS1,0.0147052938362635
C10orf131,0
CCNJ,-0.06848577369496
ZNF518A,0.0320181918055039
BLNK,0.0223586564802771
TLL2,0
TM9SF3,0.000862405997744157
PIK3AP1,0.0346499619751117
LCOR,-0.0498766618660164
C10orf12,0.00600078366467629
RP11-175O19.4,-0.0690752896149179
SLIT1,0.00375043938108819
ARHGAP19,0.00761579874216713
FRAT1,-0.00987898696682436
FRAT2,-0.00842291947388934
RP11-452K12.4,0
RRP12,0.0140007702705812
PGAM1,-0.0701367143371876
EXOSC1,0.030567463211351
ZDHHC16,-0.0919942094961505
MMS19,-0.0503748380874652
UBTD1,0.013208169566942
ANKRD2,0
HOGA1,-0.0091792342853141
MORN4,-0.0450030672365495
PI4K2A,0.0177625903391355
AVPI1,-0.0265276864238088
MARVELD1,0.0129300953684711
ZFYVE27,0.0178973384668974
SFRP5,0.00923146907973815
GOLGA7B,0.00779991661905744
CRTAC1,0.0103576119379239
R3HCC1L,0.00952346093996178
LOXL4,0
PYROXD2,0.0109326668356329
HPS1,-0.00744054763549496
CNNM1,0.00374947988527233
GOT1,-0.0138532636054505
RP11-441O15.3,0.00374922822588868
NKX2-3,0.00375087576208663
SLC25A28,0.0217207051498353
RP11-85A1.3,0.0059594578825166
RP11-483F11.7,0.00568292080343331
ENTPD7,0.00603948737005322
CUTC,-0.0332740203550147
COX15,0.0206243803412723
ABCC2,-0.0152997279279418
DNMBP,0.0169319276837981
DNMBP-AS1,0.00584360583403301
CPN1,0.0138174614377787
ERLIN1,-0.011675324137808
CHUK,-0.102026654646369
CWF19L1,0.0163904537941412
BLOC1S2,0.0047340905496744
PKD2L1,0.00374886516326469
SCD,-0.010483141059068
OLMALINC,0.0064329444645673
SEC31B,0.0161003723277737
NDUFB8,0.00150088018676827
HIF1AN,0.0205769365699412
RP11-179B2.2,0.00844461054319874
SLF2,0.0222098776016037
MRPL43,0.0051451766803214
SEMA4G,-0.0609563400152572
C10orf2,0.0072812685008691
LZTS2,0.0128201002408253
PDZD7,0
SFXN3,0.0164529729278993
RP11-108L7.15,0
KAZALD1,0.00403447060314337
TLX1,0
BTRC,-0.026993348025065
DPCD,0.0131310734020766
POLL,0.0186992801102155
FBXW4,0.0176471658974268
NPM3,-0.00590515770073895
MGEA5,-0.0304677148098555
KCNIP2-AS1,0.00375397752524741
KCNIP2,0.00977630383079273
C10orf76,0.0192347378583331
HPS6,-0.0983508952663009
LDB1,0.0142436028950701
PPRC1,0.0127279917404809
NOLC1,-0.0443609042297077
ELOVL3,0.00574363174298791
GBF1,0.0171185818764174
NFKB2,0.017112888483578
PSD,0
FBXL15,0.0169667692586631
CUEDC2,0.00723818511068428
C10orf95,0.00374868134775187
MFSD13A,0.00882697086857183
ACTR1A,0.0077285377061224
RP11-18I14.11,0.00375513548323526
SUFU,0.0108318395038932
RP11-47A8.5,0.00726194500429418
TRIM8,-0.0808640644153961
ARL3,-0.0425338872449063
SFXN2,-0.0127830196861082
WBP1L,-0.0237465841349722
CYP17A1,0.009479901114978
CYP17A1-AS1,0.00402560642397266
BORCS7,0.0216966937212342
AS3MT,0
CNNM2,0.0121050568519523
NT5C2,-0.0165253362407048
RPEL1,0
PCGF6,-0.0158758570259185
TAF5,0.0108624083599017
USMG5,-0.0169079873049901
PDCD11,0.026211610805377
CALHM2,0.0208104503971097
RP11-225H22.4,0
NEURL1,0.00654567139370276
SH3PXD2A,-0.0176880988501825
RP11-416N2.4,0.00374858962503599
OBFC1,0.0237577463191127
SLK,0.0252699279293047
SFR1,-0.0670436462974958
CFAP43,0.00374932332077908
GSTO1,-0.0685071085468416
GSTO2,0.0110685150122829
ITPRIP,0.0214930790271826
CFAP58-AS1,0
CFAP58,0
RP11-298H24.1,0.00375128931613782
SORCS1,0
RP11-163F15.1,0
XPNPEP1,-0.0529298437322566
ADD3,-0.0128437071490145
MXI1,0.0315950359100026
SMNDC1,-0.0213371311868419
RP11-525A16.4,0.00506334449951854
DUSP5,0.0277774190569041
SMC3,0.0306706362539231
RBM20,0.00374995406903661
PDCD4-AS1,0.0106778190627511
PDCD4,0.0262644632635856
BBIP1,-0.0407104873939085
RP11-348N5.9,0
RP11-348N5.7,0.00472012010186891
SHOC2,-0.0203258251404547
ADRA2A,0.006116484742598
GPAM,0.00195965231889906
TECTB,0
ACSL5,-0.089548187441446
RP11-324O2.3,0.0037507632535666
ZDHHC6,0.024169611629104
VTI1A,-0.0683351999394535
TCF7L2,-0.0137120151627949
RP11-57H14.2,0
HABP2,-0.0180389873231541
CASP7,-0.0047112233974607
DCLRE1A,0.00882126687485102
NHLRC2,-0.0296939302325592
ADRB1,0
CCDC186,0.00576432506812289
TDRD1,0.0037494343916052
AFAP1L2,0.00375397752524741
ABLIM1,-0.017004521761936
FAM160B1,0.026822382035218
TRUB1,0.019662382872661
ATRNL1,0.0128934989117488
GFRA1,0.0250538783872501
HSPA12A,0.00501708778662446
RP11-539I5.1,0.00768296112780586
SHTN1,0.005501538399198
RP11-501J20.5,-0.188760974248373
SLC18A2,0.00619399562610193
RP11-129M16.4,0.00856535008178617
PDZD8,0.0268013858017965
EMX2OS,0.00909870541816351
RAB11FIP2,0.0193977245821361
CASC2,0.00454486543335165
FAM204A,0.0307636078714886
LINC00867,0.00374909382681388
CACUL1,0.0311475209390233
NANOS1,0.00430464268575691
EIF3A,0.0248851488126626
FAM45A,0.00938250375328926
SFXN4,-0.025782023588993
PRDX3,-0.0582226243335365
GRK5,0.013012676108603
RGS10,0.032689243780073
TIAL1,-0.0454976103816944
BAG3,-0.0689346402183015
INPP5F,0.0125653431100212
MCMBP,-0.045570996385715
SEC23IP,0.0239358529174652
PLPP4,0.00787912457976494
WDR11-AS1,0.00375132300629282
WDR11,-0.0414341601099257
FGFR2,0.011432387840242
ATE1,0.0251609797660985
ATE1-AS1,0.00495914362375009
NSMCE4A,-0.0290804274121477
TACC2,0.0159227781255976
BTBD16,0.00442488847718056
PLEKHA1,0.0269102418301568
HTRA1,-0.0203780383598398
CUZD1,0.00375030787401211
FAM24B,0.0108854713412141
C10orf88,0.0109424724174622
PSTK,-0.0886265629018999
IKZF5,0.0168331239361356
ACADSB,-0.0607094680526177
BUB3,0.0185973508072537
CPXM2,0.00374887300372986
CHST15,-0.0591710006873726
OAT,-0.000106875640465736
LHPP,0.0257022086162849
FAM53B,0.0160900466089804
FAM53B-AS1,0
METTL10,-0.00701687761570672
FAM175B,-0.111871568927242
ZRANB1,-0.0393105091639191
RP11-298J20.3,0.00768966556161576
CTBP2,-0.0087092317749843
RP11-59C5.3,0.00375109838990122
RP11-151A10.3,0
FLJ37035,0.00795666888885982
EDRF1,-0.0640703516324837
UROS,-0.0316686985868916
BCCIP,0.00159008029307385
